lesson_id,schedule_id,student_id,teacher_id,lesson_date,duration,feedback
L001224,SCH0031,STU0035,T010,2026-01-09,1.67,完成本节内容
L001225,SCH0031,STU0035,T010,2026-01-16,1.0,语法掌握一般
L001226,SCH0031,STU0035,T010,2026-01-23,1.5,完成本节内容
L001227,SCH0031,STU0035,T010,2026-01-30,1.0,
L001228,SCH0031,STU0035,T010,2026-02-06,1.0,完成本节内容
L001229,SCH0031,STU0035,T010,2026-02-13,1.67,完成本节内容
L001230,SCH0031,STU0035,T010,2026-02-20,1.5,语法掌握一般
L001231,SCH0031,STU0035,T010,2026-02-27,1.0,完成本节内容
L001232,SCH0031,STU0035,T010,2026-03-06,1.0,语法掌握一般
L001233,SCH0031,STU0035,T010,2026-03-13,1.0,课堂参与积极
L001234,SCH0031,STU0035,T010,2026-03-20,1.0,完成本节内容
L001235,SCH0031,STU0035,T010,2026-03-27,2.0,需要加强口语练习
L001236,SCH0031,STU0035,T010,2026-04-03,1.5,
L001237,SCH0031,STU0035,T010,2026-04-10,1.0,需要加强口语练习
L001238,SCH0031,STU0035,T010,2026-04-17,1.67,课堂参与积极
L001239,SCH0031,STU0035,T010,2026-04-24,1.67,完成本节内容
L001240,SCH0031,STU0035,T010,2026-05-01,1.5,完成本节内容
L001241,SCH0031,STU0035,T010,2026-05-08,1.0,完成本节内容
L001242,SCH0031,STU0035,T010,2026-05-15,1.0,需要加强口语练习
L001243,SCH0031,STU0035,T010,2026-05-22,2.0,完成本节内容
L001244,SCH0031,STU0035,T010,2026-05-29,1.0,需要加强口语练习
L001245,SCH0031,STU0035,T010,2026-06-05,1.0,课堂参与积极
L001246,SCH0031,STU0035,T010,2026-06-12,1.0,需要加强口语练习
L001247,SCH0031,STU0035,T010,2026-06-19,1.0,完成本节内容
L001248,SCH0031,STU0035,T010,2026-06-26,1.5,完成本节内容
L001249,SCH0031,STU0035,T010,2026-07-03,1.0,语法掌握一般
L001250,SCH0031,STU0035,T010,2026-07-10,1.0,课堂参与积极
L001251,SCH0031,STU0035,T010,2026-07-17,1.67,完成本节内容
L001252,SCH0031,STU0035,T010,2026-07-24,1.0,课堂参与积极
L001253,SCH0031,STU0035,T010,2026-07-31,1.0,需要加强口语练习
L001254,SCH0031,STU0035,T010,2026-08-07,2.0,完成本节内容
L001255,SCH0031,STU0035,T010,2026-08-14,1.67,语法掌握一般
L001256,SCH0031,STU0035,T010,2026-08-21,2.0,语法掌握一般
L001257,SCH0031,STU0035,T010,2026-08-28,1.67,语法掌握一般
L001258,SCH0032,STU0039,T020,2025-10-11,1.0,完成本节内容
L001259,SCH0032,STU0039,T020,2025-10-18,1.0,课堂参与积极
L001260,SCH0032,STU0039,T020,2025-10-25,1.0,需要加强口语练习
L001261,SCH0032,STU0039,T020,2025-11-01,1.5,完成本节内容
L001262,SCH0032,STU0039,T020,2025-11-08,1.0,完成本节内容
L001263,SCH0032,STU0039,T020,2025-11-15,1.0,完成本节内容
L001264,SCH0032,STU0039,T020,2025-11-22,2.0,需要加强口语练习
L001265,SCH0032,STU0039,T020,2025-11-29,1.67,需要加强口语练习
L001266,SCH0032,STU0039,T020,2025-12-06,1.67,语法掌握一般
L001267,SCH0032,STU0039,T020,2025-12-13,1.0,课堂参与积极
L001268,SCH0032,STU0039,T020,2025-12-20,1.5,课堂参与积极
L001269,SCH0032,STU0039,T020,2025-12-27,1.67,
L001270,SCH0032,STU0039,T020,2026-01-03,1.0,完成本节内容
L001271,SCH0032,STU0039,T020,2026-01-10,1.67,需要加强口语练习
L001272,SCH0032,STU0039,T020,2026-01-17,1.0,需要加强口语练习
L001273,SCH0032,STU0039,T020,2026-01-24,1.5,语法掌握一般
L001274,SCH0032,STU0039,T020,2026-01-31,1.0,完成本节内容
L001275,SCH0032,STU0039,T020,2026-02-07,1.0,完成本节内容
L001276,SCH0032,STU0039,T020,2026-02-14,1.5,完成本节内容
L001277,SCH0032,STU0039,T020,2026-02-21,1.67,
L001278,SCH0032,STU0039,T020,2026-02-28,1.67,完成本节内容
L001279,SCH0032,STU0039,T020,2026-03-07,1.0,完成本节内容
L001280,SCH0032,STU0039,T020,2026-03-14,2.0,课堂参与积极
L001281,SCH0032,STU0039,T020,2026-03-21,1.0,需要加强口语练习
L001282,SCH0032,STU0039,T020,2026-03-28,1.0,课堂参与积极
L001283,SCH0032,STU0039,T020,2026-04-04,2.0,课堂参与积极
L001284,SCH0032,STU0039,T020,2026-04-11,2.0,需要加强口语练习
L001285,SCH0032,STU0039,T020,2026-04-18,1.0,语法掌握一般
L001286,SCH0032,STU0039,T020,2026-04-25,1.0,
L001287,SCH0032,STU0039,T020,2026-05-02,1.67,语法掌握一般
L001288,SCH0032,STU0039,T020,2026-05-09,1.0,课堂参与积极
L001289,SCH0032,STU0039,T020,2026-05-16,2.0,
L001290,SCH0032,STU0039,T020,2026-05-23,1.0,语法掌握一般
L001291,SCH0032,STU0039,T020,2026-05-30,1.0,课堂参与积极
L001292,SCH0032,STU0039,T020,2026-06-06,1.0,语法掌握一般
L001293,SCH0032,STU0039,T020,2026-06-13,1.5,完成本节内容
L001294,SCH0032,STU0039,T020,2026-06-20,1.67,完成本节内容
L001295,SCH0032,STU0039,T020,2026-06-27,1.5,课堂参与积极
L001296,SCH0032,STU0039,T020,2026-07-04,1.5,语法掌握一般
L001297,SCH0032,STU0039,T020,2026-07-11,1.67,完成本节内容
L001298,SCH0032,STU0039,T020,2026-07-18,1.0,需要加强口语练习
L001299,SCH0032,STU0039,T020,2026-07-25,1.67,
L001300,SCH0032,STU0039,T020,2026-08-01,1.67,完成本节内容
L001301,SCH0032,STU0039,T020,2026-08-08,1.67,语法掌握一般
L001302,SCH0032,STU0039,T020,2026-08-15,1.0,完成本节内容
L001303,SCH0032,STU0039,T020,2026-08-22,1.0,语法掌握一般
L001304,SCH0032,STU0039,T020,2026-08-29,2.0,语法掌握一般
L001305,SCH0033,STU0136,T013,2025-10-20,1.0,课堂参与积极
L001306,SCH0033,STU0136,T013,2025-10-27,1.0,语法掌握一般
L001307,SCH0033,STU0136,T013,2025-11-03,1.0,课堂参与积极
L001308,SCH0033,STU0136,T013,2025-11-10,1.0,
L001309,SCH0033,STU0136,T013,2025-11-17,1.0,课堂参与积极
L001310,SCH0033,STU0136,T013,2025-11-24,1.67,完成本节内容
L001311,SCH0033,STU0136,T013,2025-12-01,1.67,完成本节内容
L001312,SCH0033,STU0136,T013,2025-12-08,1.5,需要加强口语练习
L001313,SCH0033,STU0136,T013,2025-12-15,1.67,语法掌握一般
L001314,SCH0033,STU0136,T013,2025-12-22,1.0,完成本节内容
L001315,SCH0033,STU0136,T013,2025-12-29,1.0,语法掌握一般
L001316,SCH0033,STU0136,T013,2026-01-05,1.0,课堂参与积极
L001317,SCH0033,STU0136,T013,2026-01-12,1.67,完成本节内容
L001318,SCH0033,STU0136,T013,2026-01-19,1.0,完成本节内容
L001319,SCH0033,STU0136,T013,2026-01-26,1.0,课堂参与积极
L001320,SCH0033,STU0136,T013,2026-02-02,1.5,完成本节内容
L001321,SCH0033,STU0136,T013,2026-02-09,1.67,课堂参与积极
L001322,SCH0033,STU0136,T013,2026-02-16,1.0,语法掌握一般
L001323,SCH0033,STU0136,T013,2026-02-23,1.0,需要加强口语练习
L001324,SCH0033,STU0136,T013,2026-03-02,1.0,语法掌握一般
L001325,SCH0033,STU0136,T013,2026-03-09,1.0,需要加强口语练习
L001326,SCH0033,STU0136,T013,2026-03-16,1.0,
L001327,SCH0033,STU0136,T013,2026-03-23,1.67,完成本节内容
L001328,SCH0033,STU0136,T013,2026-03-30,1.67,完成本节内容
L001329,SCH0033,STU0136,T013,2026-04-06,1.5,完成本节内容
L001330,SCH0033,STU0136,T013,2026-04-13,1.5,完成本节内容
L001331,SCH0033,STU0136,T013,2026-04-20,1.67,课堂参与积极
L001332,SCH0033,STU0136,T013,2026-04-27,1.67,需要加强口语练习
L001333,SCH0033,STU0136,T013,2026-05-04,1.0,完成本节内容
L001334,SCH0033,STU0136,T013,2026-05-11,1.0,完成本节内容
L001335,SCH0033,STU0136,T013,2026-05-18,1.5,语法掌握一般
L001336,SCH0033,STU0136,T013,2026-05-25,1.67,课堂参与积极
L001337,SCH0033,STU0136,T013,2026-06-01,1.0,语法掌握一般
L001338,SCH0033,STU0136,T013,2026-06-08,2.0,语法掌握一般
L001339,SCH0033,STU0136,T013,2026-06-15,1.67,课堂参与积极
L001340,SCH0033,STU0136,T013,2026-06-22,1.0,课堂参与积极
L001341,SCH0033,STU0136,T013,2026-06-29,1.5,课堂参与积极
L001342,SCH0033,STU0136,T013,2026-07-06,1.5,课堂参与积极
L001343,SCH0033,STU0136,T013,2026-07-13,1.0,课堂参与积极
L001344,SCH0033,STU0136,T013,2026-07-20,1.0,完成本节内容
L001345,SCH0033,STU0136,T013,2026-07-27,2.0,
L001346,SCH0033,STU0136,T013,2026-08-03,1.0,语法掌握一般
L001347,SCH0033,STU0136,T013,2026-08-10,1.0,课堂参与积极
L001348,SCH0033,STU0136,T013,2026-08-17,2.0,需要加强口语练习
L001349,SCH0033,STU0136,T013,2026-08-24,1.0,完成本节内容
L001350,SCH0034,STU0034,T017,2025-12-29,1.0,完成本节内容
L001351,SCH0034,STU0034,T017,2026-01-05,1.5,完成本节内容
L001352,SCH0034,STU0034,T017,2026-01-12,1.0,
L001353,SCH0034,STU0034,T017,2026-01-19,1.0,完成本节内容
L001354,SCH0034,STU0034,T017,2026-01-26,1.5,完成本节内容
L001355,SCH0034,STU0034,T017,2026-02-02,1.67,语法掌握一般
L001356,SCH0034,STU0034,T017,2026-02-09,1.0,需要加强口语练习
L001357,SCH0034,STU0034,T017,2026-02-16,1.0,语法掌握一般
L001358,SCH0034,STU0034,T017,2026-02-23,1.0,完成本节内容
L001359,SCH0034,STU0034,T017,2026-03-02,1.0,完成本节内容
L001360,SCH0034,STU0034,T017,2026-03-09,1.67,完成本节内容
L001361,SCH0034,STU0034,T017,2026-03-16,1.67,完成本节内容
L001362,SCH0034,STU0034,T017,2026-03-23,1.5,完成本节内容
L001363,SCH0034,STU0034,T017,2026-03-30,1.5,完成本节内容
L001364,SCH0034,STU0034,T017,2026-04-06,1.67,完成本节内容
L001365,SCH0034,STU0034,T017,2026-04-13,1.0,完成本节内容
L001366,SCH0034,STU0034,T017,2026-04-20,1.67,需要加强口语练习
L001367,SCH0034,STU0034,T017,2026-04-27,2.0,语法掌握一般
L001368,SCH0034,STU0034,T017,2026-05-04,1.5,
L001369,SCH0034,STU0034,T017,2026-05-11,1.0,语法掌握一般
L001370,SCH0034,STU0034,T017,2026-05-18,1.0,课堂参与积极
L001371,SCH0034,STU0034,T017,2026-05-25,1.0,完成本节内容
L001372,SCH0034,STU0034,T017,2026-06-01,1.0,需要加强口语练习
L001373,SCH0034,STU0034,T017,2026-06-08,1.0,
L001374,SCH0034,STU0034,T017,2026-06-15,1.0,课堂参与积极
L001375,SCH0034,STU0034,T017,2026-06-22,1.67,完成本节内容
L001376,SCH0034,STU0034,T017,2026-06-29,2.0,完成本节内容
L001377,SCH0034,STU0034,T017,2026-07-06,1.0,需要加强口语练习
L001378,SCH0034,STU0034,T017,2026-07-13,1.5,课堂参与积极
L001379,SCH0034,STU0034,T017,2026-07-20,2.0,需要加强口语练习
L001380,SCH0034,STU0034,T017,2026-07-27,1.0,完成本节内容
L001381,SCH0034,STU0034,T017,2026-08-03,1.0,需要加强口语练习
L001382,SCH0034,STU0034,T017,2026-08-10,1.0,课堂参与积极
L001383,SCH0034,STU0034,T017,2026-08-17,1.0,
L001384,SCH0034,STU0034,T017,2026-08-24,1.0,课堂参与积极
L001385,SCH0035,,T015,2025-06-25,1.67,完成本节内容
L001386,SCH0035,,T015,2025-07-02,1.0,需要加强口语练习
L001387,SCH0035,,T015,2025-07-09,1.67,完成本节内容
L001388,SCH0035,,T015,2025-07-16,1.0,完成本节内容
L001389,SCH0035,,T015,2025-07-23,1.0,完成本节内容
L001390,SCH0035,,T015,2025-07-30,1.67,完成本节内容
L001391,SCH0035,,T015,2025-08-06,1.0,课堂参与积极
L001392,SCH0035,,T015,2025-08-13,1.67,完成本节内容
L001393,SCH0035,,T015,2025-08-20,1.0,课堂参与积极
L001394,SCH0035,,T015,2025-08-27,2.0,完成本节内容
L001395,SCH0035,,T015,2025-09-03,1.67,完成本节内容
L001396,SCH0035,,T015,2025-09-10,1.0,完成本节内容
L001397,SCH0035,,T015,2025-09-17,1.0,
L001398,SCH0035,,T015,2025-09-24,1.67,语法掌握一般
L001399,SCH0035,,T015,2025-10-01,1.0,完成本节内容
L001400,SCH0035,,T015,2025-10-08,1.0,完成本节内容
L001401,SCH0035,,T015,2025-10-15,1.0,语法掌握一般
L001402,SCH0035,,T015,2025-10-22,1.67,完成本节内容
L001403,SCH0035,,T015,2025-10-29,1.0,语法掌握一般
L001404,SCH0035,,T015,2025-11-05,1.0,完成本节内容
L001405,SCH0035,,T015,2025-11-12,1.0,完成本节内容
L001406,SCH0035,,T015,2025-11-19,1.0,需要加强口语练习
L001407,SCH0035,,T015,2025-11-26,1.0,完成本节内容
L001408,SCH0035,,T015,2025-12-03,1.0,课堂参与积极
L001409,SCH0035,,T015,2025-12-10,1.0,课堂参与积极
L001410,SCH0035,,T015,2025-12-17,1.67,完成本节内容
L001411,SCH0035,,T015,2025-12-24,1.67,完成本节内容
L001412,SCH0035,,T015,2025-12-31,2.0,
L001413,SCH0035,,T015,2026-01-07,1.0,完成本节内容
L001414,SCH0035,,T015,2026-01-14,1.67,课堂参与积极
L001415,SCH0035,,T015,2026-01-21,2.0,语法掌握一般
L001416,SCH0035,,T015,2026-01-28,2.0,课堂参与积极
L001417,SCH0035,,T015,2026-02-04,1.0,完成本节内容
L001418,SCH0035,,T015,2026-02-11,1.0,完成本节内容
L001419,SCH0035,,T015,2026-02-18,1.67,课堂参与积极
L001420,SCH0035,,T015,2026-02-25,1.5,需要加强口语练习
L001421,SCH0035,,T015,2026-03-04,1.0,需要加强口语练习
L001422,SCH0035,,T015,2026-03-11,2.0,完成本节内容
L001423,SCH0035,,T015,2026-03-18,2.0,需要加强口语练习
L001424,SCH0035,,T015,2026-03-25,1.5,需要加强口语练习
L001425,SCH0035,,T015,2026-04-01,1.5,语法掌握一般
L001426,SCH0035,,T015,2026-04-08,1.67,课堂参与积极
L001427,SCH0035,,T015,2026-04-15,1.0,课堂参与积极
L001428,SCH0035,,T015,2026-04-22,1.5,需要加强口语练习
L001429,SCH0035,,T015,2026-04-29,1.5,课堂参与积极
L001430,SCH0035,,T015,2026-05-06,1.67,课堂参与积极
L001431,SCH0035,,T015,2026-05-13,1.0,完成本节内容
L001432,SCH0035,,T015,2026-05-20,1.67,需要加强口语练习
L001433,SCH0035,,T015,2026-05-27,1.67,完成本节内容
L001434,SCH0035,,T015,2026-06-03,1.0,语法掌握一般
L001435,SCH0035,,T015,2026-06-10,1.0,需要加强口语练习
L001436,SCH0035,,T015,2026-06-17,1.67,完成本节内容
L001437,SCH0035,,T015,2026-06-24,1.5,完成本节内容
L001438,SCH0035,,T015,2026-07-01,1.0,需要加强口语练习
L001439,SCH0035,,T015,2026-07-08,1.0,完成本节内容
L001440,SCH0035,,T015,2026-07-15,1.0,语法掌握一般
L001441,SCH0035,,T015,2026-07-22,1.0,需要加强口语练习
L001442,SCH0035,,T015,2026-07-29,2.0,需要加强口语练习
L001443,SCH0035,,T015,2026-08-05,1.0,语法掌握一般
L001444,SCH0035,,T015,2026-08-12,1.5,课堂参与积极
L001445,SCH0035,,T015,2026-08-19,1.0,需要加强口语练习
L001446,SCH0035,,T015,2026-08-26,1.67,课堂参与积极
L001447,SCH0036,,T001,2025-05-07,1.0,需要加强口语练习
L001448,SCH0036,,T001,2025-05-14,1.5,需要加强口语练习
L001449,SCH0036,,T001,2025-05-21,1.67,课堂参与积极
L001450,SCH0036,,T001,2025-05-28,1.0,完成本节内容
L001451,SCH0036,,T001,2025-06-04,1.0,需要加强口语练习
L001452,SCH0036,,T001,2025-06-11,1.67,课堂参与积极
L001453,SCH0036,,T001,2025-06-18,1.0,完成本节内容
L001454,SCH0036,,T001,2025-06-25,1.0,语法掌握一般
L001455,SCH0036,,T001,2025-07-02,1.67,完成本节内容
L001456,SCH0036,,T001,2025-07-09,1.0,
L001457,SCH0036,,T001,2025-07-16,1.0,完成本节内容
L001458,SCH0036,,T001,2025-07-23,1.67,完成本节内容
L001459,SCH0036,,T001,2025-07-30,1.0,语法掌握一般
L001460,SCH0036,,T001,2025-08-06,1.67,完成本节内容
L001461,SCH0036,,T001,2025-08-13,2.0,需要加强口语练习
L001462,SCH0036,,T001,2025-08-20,1.67,需要加强口语练习
L001463,SCH0036,,T001,2025-08-27,1.0,课堂参与积极
L001464,SCH0036,,T001,2025-09-03,1.0,
L001465,SCH0036,,T001,2025-09-10,1.5,课堂参与积极
L001466,SCH0036,,T001,2025-09-17,1.0,语法掌握一般
L001467,SCH0036,,T001,2025-09-24,1.0,
L001468,SCH0036,,T001,2025-10-01,1.67,课堂参与积极
L001469,SCH0036,,T001,2025-10-08,1.67,完成本节内容
L001470,SCH0036,,T001,2025-10-15,1.0,完成本节内容
L001471,SCH0036,,T001,2025-10-22,1.67,完成本节内容
L001472,SCH0036,,T001,2025-10-29,1.5,需要加强口语练习
L001473,SCH0036,,T001,2025-11-05,1.0,语法掌握一般
L001474,SCH0036,,T001,2025-11-12,1.0,完成本节内容
L001475,SCH0036,,T001,2025-11-19,1.67,课堂参与积极
L001476,SCH0036,,T001,2025-11-26,2.0,完成本节内容
L001477,SCH0036,,T001,2025-12-03,1.0,语法掌握一般
L001478,SCH0036,,T001,2025-12-10,1.0,完成本节内容
L001479,SCH0036,,T001,2025-12-17,1.0,完成本节内容
L001480,SCH0036,,T001,2025-12-24,1.5,语法掌握一般
L001481,SCH0036,,T001,2025-12-31,1.67,需要加强口语练习
L001482,SCH0036,,T001,2026-01-07,1.5,课堂参与积极
L001483,SCH0036,,T001,2026-01-14,1.0,完成本节内容
L001484,SCH0036,,T001,2026-01-21,1.67,语法掌握一般
L001485,SCH0036,,T001,2026-01-28,1.5,语法掌握一般
L001486,SCH0036,,T001,2026-02-04,1.0,课堂参与积极
L001487,SCH0036,,T001,2026-02-11,1.0,课堂参与积极
L001488,SCH0036,,T001,2026-02-18,2.0,需要加强口语练习
L001489,SCH0036,,T001,2026-02-25,1.0,
L001490,SCH0036,,T001,2026-03-04,1.0,需要加强口语练习
L001491,SCH0036,,T001,2026-03-11,1.0,需要加强口语练习
L001492,SCH0036,,T001,2026-03-18,1.0,完成本节内容
L001493,SCH0036,,T001,2026-03-25,1.0,课堂参与积极
L001494,SCH0036,,T001,2026-04-01,1.0,需要加强口语练习
L001495,SCH0036,,T001,2026-04-08,1.5,语法掌握一般
L001496,SCH0036,,T001,2026-04-15,1.0,需要加强口语练习
L001497,SCH0036,,T001,2026-04-22,1.67,
L001498,SCH0036,,T001,2026-04-29,1.0,课堂参与积极
L001499,SCH0036,,T001,2026-05-06,1.67,完成本节内容
L001500,SCH0036,,T001,2026-05-13,1.5,完成本节内容
L001501,SCH0036,,T001,2026-05-20,2.0,
L001502,SCH0036,,T001,2026-05-27,1.67,课堂参与积极
L001503,SCH0036,,T001,2026-06-03,1.0,课堂参与积极
L001504,SCH0036,,T001,2026-06-10,1.0,语法掌握一般
L001505,SCH0036,,T001,2026-06-17,1.5,完成本节内容
L001506,SCH0036,,T001,2026-06-24,1.0,完成本节内容
L001507,SCH0036,,T001,2026-07-01,1.0,需要加强口语练习
L001508,SCH0036,,T001,2026-07-08,2.0,语法掌握一般
L001509,SCH0036,,T001,2026-07-15,1.5,语法掌握一般
L001510,SCH0036,,T001,2026-07-22,1.0,完成本节内容
L001511,SCH0036,,T001,2026-07-29,1.67,课堂参与积极
L001512,SCH0036,,T001,2026-08-05,1.0,课堂参与积极
L001513,SCH0036,,T001,2026-08-12,1.0,完成本节内容
L001514,SCH0036,,T001,2026-08-19,1.0,课堂参与积极
L001515,SCH0036,,T001,2026-08-26,1.0,完成本节内容
L001516,SCH0037,STU0012,T017,2025-12-08,1.67,
L001517,SCH0037,STU0012,T017,2025-12-15,1.0,完成本节内容
L001518,SCH0037,STU0012,T017,2025-12-22,1.5,课堂参与积极
L001519,SCH0037,STU0012,T017,2025-12-29,1.5,
L001520,SCH0037,STU0012,T017,2026-01-05,1.67,完成本节内容
L001521,SCH0037,STU0012,T017,2026-01-12,2.0,课堂参与积极
L001522,SCH0037,STU0012,T017,2026-01-19,1.67,
L001523,SCH0037,STU0012,T017,2026-01-26,1.0,需要加强口语练习
L001524,SCH0037,STU0012,T017,2026-02-02,1.0,需要加强口语练习
L001525,SCH0037,STU0012,T017,2026-02-09,1.0,需要加强口语练习
L001526,SCH0037,STU0012,T017,2026-02-16,2.0,完成本节内容
L001527,SCH0037,STU0012,T017,2026-02-23,1.5,课堂参与积极
L001528,SCH0037,STU0012,T017,2026-03-02,1.67,需要加强口语练习
L001529,SCH0037,STU0012,T017,2026-03-09,1.5,需要加强口语练习
L001530,SCH0037,STU0012,T017,2026-03-16,1.0,语法掌握一般
L001531,SCH0037,STU0012,T017,2026-03-23,1.0,课堂参与积极
L001532,SCH0037,STU0012,T017,2026-03-30,1.0,需要加强口语练习
L001533,SCH0037,STU0012,T017,2026-04-06,1.0,
L001534,SCH0037,STU0012,T017,2026-04-13,1.5,语法掌握一般
L001535,SCH0037,STU0012,T017,2026-04-20,1.67,需要加强口语练习
L001536,SCH0037,STU0012,T017,2026-04-27,1.0,需要加强口语练习
L001537,SCH0037,STU0012,T017,2026-05-04,1.0,语法掌握一般
L001538,SCH0037,STU0012,T017,2026-05-11,1.0,完成本节内容
L001539,SCH0037,STU0012,T017,2026-05-18,1.67,完成本节内容
L001540,SCH0037,STU0012,T017,2026-05-25,1.5,完成本节内容
L001541,SCH0037,STU0012,T017,2026-06-01,1.0,需要加强口语练习
L001542,SCH0037,STU0012,T017,2026-06-08,1.0,课堂参与积极
L001543,SCH0037,STU0012,T017,2026-06-15,1.5,完成本节内容
L001544,SCH0037,STU0012,T017,2026-06-22,1.67,完成本节内容
L001545,SCH0037,STU0012,T017,2026-06-29,1.67,语法掌握一般
L001546,SCH0037,STU0012,T017,2026-07-06,1.67,需要加强口语练习
L001547,SCH0037,STU0012,T017,2026-07-13,1.67,课堂参与积极
L001548,SCH0037,STU0012,T017,2026-07-20,1.67,课堂参与积极
L001549,SCH0037,STU0012,T017,2026-07-27,1.67,完成本节内容
L001550,SCH0037,STU0012,T017,2026-08-03,1.67,完成本节内容
L001551,SCH0037,STU0012,T017,2026-08-10,1.67,完成本节内容
L001552,SCH0037,STU0012,T017,2026-08-17,1.0,需要加强口语练习
L001553,SCH0037,STU0012,T017,2026-08-24,1.67,语法掌握一般
L001554,SCH0038,STU0033,T015,2025-06-25,1.67,需要加强口语练习
L001555,SCH0038,STU0033,T015,2025-07-02,1.67,完成本节内容
L001556,SCH0038,STU0033,T015,2025-07-09,1.5,完成本节内容
L001557,SCH0038,STU0033,T015,2025-07-16,1.67,完成本节内容
L001558,SCH0038,STU0033,T015,2025-07-23,1.5,语法掌握一般
L001559,SCH0038,STU0033,T015,2025-07-30,1.0,课堂参与积极
L001560,SCH0038,STU0033,T015,2025-08-06,1.5,课堂参与积极
L001561,SCH0038,STU0033,T015,2025-08-13,1.0,需要加强口语练习
L001562,SCH0038,STU0033,T015,2025-08-20,1.0,
L001563,SCH0038,STU0033,T015,2025-08-27,1.5,需要加强口语练习
L001564,SCH0038,STU0033,T015,2025-09-03,1.0,课堂参与积极
L001565,SCH0038,STU0033,T015,2025-09-10,1.67,语法掌握一般
L001566,SCH0038,STU0033,T015,2025-09-17,1.0,语法掌握一般
L001567,SCH0038,STU0033,T015,2025-09-24,1.67,
L001568,SCH0038,STU0033,T015,2025-10-01,1.67,语法掌握一般
L001569,SCH0038,STU0033,T015,2025-10-08,1.67,完成本节内容
L001570,SCH0038,STU0033,T015,2025-10-15,1.0,需要加强口语练习
L001571,SCH0038,STU0033,T015,2025-10-22,1.0,课堂参与积极
L001572,SCH0038,STU0033,T015,2025-10-29,1.0,完成本节内容
L001573,SCH0038,STU0033,T015,2025-11-05,1.0,完成本节内容
L001574,SCH0038,STU0033,T015,2025-11-12,1.0,
L001575,SCH0038,STU0033,T015,2025-11-19,2.0,完成本节内容
L001576,SCH0038,STU0033,T015,2025-11-26,1.0,课堂参与积极
L001577,SCH0038,STU0033,T015,2025-12-03,1.0,完成本节内容
L001578,SCH0038,STU0033,T015,2025-12-10,1.0,需要加强口语练习
L001579,SCH0038,STU0033,T015,2025-12-17,1.67,完成本节内容
L001580,SCH0038,STU0033,T015,2025-12-24,2.0,完成本节内容
L001581,SCH0038,STU0033,T015,2025-12-31,1.0,课堂参与积极
L001582,SCH0038,STU0033,T015,2026-01-07,1.0,语法掌握一般
L001583,SCH0038,STU0033,T015,2026-01-14,1.0,课堂参与积极
L001584,SCH0038,STU0033,T015,2026-01-21,1.67,完成本节内容
L001585,SCH0038,STU0033,T015,2026-01-28,1.5,完成本节内容
L001586,SCH0038,STU0033,T015,2026-02-04,1.0,需要加强口语练习
L001587,SCH0038,STU0033,T015,2026-02-11,1.5,语法掌握一般
L001588,SCH0038,STU0033,T015,2026-02-18,2.0,课堂参与积极
L001589,SCH0038,STU0033,T015,2026-02-25,1.0,完成本节内容
L001590,SCH0038,STU0033,T015,2026-03-04,1.0,语法掌握一般
L001591,SCH0038,STU0033,T015,2026-03-11,1.5,需要加强口语练习
L001592,SCH0038,STU0033,T015,2026-03-18,1.0,课堂参与积极
L001593,SCH0038,STU0033,T015,2026-03-25,2.0,课堂参与积极
L001594,SCH0038,STU0033,T015,2026-04-01,1.0,课堂参与积极
L001595,SCH0038,STU0033,T015,2026-04-08,1.0,语法掌握一般
L001596,SCH0038,STU0033,T015,2026-04-15,1.5,完成本节内容
L001597,SCH0038,STU0033,T015,2026-04-22,1.0,完成本节内容
L001598,SCH0038,STU0033,T015,2026-04-29,1.0,语法掌握一般
L001599,SCH0038,STU0033,T015,2026-05-06,1.0,课堂参与积极
L001600,SCH0038,STU0033,T015,2026-05-13,1.5,完成本节内容
L001601,SCH0038,STU0033,T015,2026-05-20,1.0,课堂参与积极
L001602,SCH0038,STU0033,T015,2026-05-27,1.5,课堂参与积极
L001603,SCH0038,STU0033,T015,2026-06-03,1.0,语法掌握一般
L001604,SCH0038,STU0033,T015,2026-06-10,1.0,完成本节内容
L001605,SCH0038,STU0033,T015,2026-06-17,1.67,需要加强口语练习
L001606,SCH0038,STU0033,T015,2026-06-24,1.0,完成本节内容
L001607,SCH0038,STU0033,T015,2026-07-01,1.0,课堂参与积极
L001608,SCH0038,STU0033,T015,2026-07-08,1.0,
L001609,SCH0038,STU0033,T015,2026-07-15,1.0,课堂参与积极
L001610,SCH0038,STU0033,T015,2026-07-22,1.0,课堂参与积极
L001611,SCH0038,STU0033,T015,2026-07-29,2.0,语法掌握一般
L001612,SCH0038,STU0033,T015,2026-08-05,1.0,完成本节内容
L001613,SCH0038,STU0033,T015,2026-08-12,1.5,语法掌握一般
L001614,SCH0038,STU0033,T015,2026-08-19,1.0,完成本节内容
L001615,SCH0038,STU0033,T015,2026-08-26,1.0,完成本节内容
L001616,SCH0039,,T006,2026-06-21,1.0,
L001617,SCH0039,,T006,2026-06-28,1.0,语法掌握一般
L001618,SCH0039,,T006,2026-07-05,1.0,完成本节内容
L001619,SCH0039,,T006,2026-07-12,1.67,需要加强口语练习
L001620,SCH0039,,T006,2026-07-19,2.0,
L001621,SCH0039,,T006,2026-07-26,2.0,完成本节内容
L001622,SCH0039,,T006,2026-08-02,1.0,需要加强口语练习
L001623,SCH0039,,T006,2026-08-09,1.5,语法掌握一般
