inquiry_id,customer_id,inquiry_date,inquiry_type,post_id,account_id,customer_account,inquiry_time,response_time,response_duration,sales_id,wechat_status,keyword,region,remark
INQ00476,CUS0308,2026-02-02,回访,,ACC001,user_0308,2026-02-02 09:00:00,2026-02-02 09:06:00,6,EMP002,已添加,口语,德国,
INQ00477,CUS0308,2026-03-14,主动咨询,POST0050,ACC003,user_0308,2026-03-14 16:10:00,2026-03-14 16:27:00,17,EMP002,未添加,零基础,澳大利亚,
INQ00478,CUS0309,2026-05-12,主动咨询,,ACC003,user_0309,2026-05-12 10:40:00,2026-05-12 10:52:00,12,EMP001,待添加,零基础,德国,
INQ00479,CUS0310,2026-07-21,主动咨询,POST0072,ACC003,user_0310,2026-07-21 14:50:00,2026-07-21 14:57:00,7,EMP002,待添加,小孩课程,新加坡,
INQ00480,CUS0310,2026-08-25,回访,,ACC002,user_0310,2026-08-25 11:40:00,2026-08-25 11:49:00,9,EMP002,未添加,零基础,美国,
INQ00481,CUS0310,2026-08-31,被动私信,POST0022,ACC001,user_0310,2026-08-31 19:40:00,2026-08-31 20:02:00,22,EMP002,未添加,B2,西班牙,客户希望尽快安排
INQ00482,CUS0311,2025-09-28,主动咨询,,ACC003,user_0311,2025-09-28 17:10:00,2025-09-28 17:15:00,5,EMP003,已添加,DELE,中国,
INQ00483,CUS0312,2025-09-03,被动私信,POST0093,ACC002,user_0312,2025-09-03 14:10:00,2025-09-03 14:19:00,9,EMP003,已添加,小孩课程,英国,客户希望尽快安排
INQ00484,CUS0313,2025-12-04,主动咨询,POST0059,ACC002,user_0313,2025-12-04 11:50:00,2025-12-04 12:00:00,10,EMP003,未添加,小孩课程,澳大利亚,
INQ00485,CUS0313,2025-12-26,主动咨询,POST0026,ACC003,user_0313,2025-12-26 10:30:00,2025-12-26 11:04:00,34,EMP003,已添加,B2,西班牙,
INQ00486,CUS0313,2025-12-29,主动咨询,POST0029,ACC001,user_0313,2025-12-29 11:30:00,2025-12-29 11:46:00,16,EMP003,待添加,小孩课程,加拿大,
INQ00487,CUS0314,2025-10-05,回访,POST0068,ACC003,user_0314,2025-10-05 17:30:00,2025-10-05 17:34:00,4,EMP001,已添加,口语,德国,
INQ00488,CUS0314,2025-10-18,被动私信,POST0016,ACC004,user_0314,2025-10-18 17:00:00,2025-10-18 17:13:00,13,EMP001,已添加,口语,中国,
INQ00489,CUS0315,2025-05-21,回访,POST0033,ACC002,user_0315,2025-05-21 15:00:00,2025-05-21 15:23:00,23,EMP003,已添加,口语,新加坡,
INQ00490,CUS0316,2026-02-07,主动评论,POST0027,ACC004,user_0316,2026-02-07 16:00:00,2026-02-07 18:50:00,170,EMP002,已添加,口语,德国,
INQ00491,CUS0316,2026-03-18,主动咨询,POST0093,ACC002,user_0316,2026-03-18 15:50:00,2026-03-18 16:55:00,65,EMP002,已添加,口语,中国,客户希望尽快安排
INQ00492,CUS0317,2026-01-11,被动私信,POST0107,ACC003,user_0317,2026-01-11 18:50:00,2026-01-11 19:04:00,14,EMP002,已添加,DELE,加拿大,客户希望尽快安排
INQ00493,CUS0317,2026-02-23,回访,,ACC004,user_0317,2026-02-23 20:30:00,2026-02-23 20:45:00,15,EMP002,已添加,B2,新加坡,
INQ00494,CUS0318,2025-10-19,主动评论,,ACC001,user_0318,2025-10-19 18:50:00,2025-10-19 19:13:00,23,EMP003,未添加,零基础,新加坡,
INQ00495,CUS0319,2026-02-21,主动评论,POST0101,ACC003,user_0319,2026-02-21 18:50:00,2026-02-21 19:46:00,56,EMP001,已添加,口语,澳大利亚,客户希望尽快安排
INQ00496,CUS0319,2026-03-24,主动咨询,POST0070,ACC003,user_0319,2026-03-24 09:50:00,2026-03-24 10:03:00,13,EMP001,已添加,留学,加拿大,
INQ00497,CUS0320,2025-08-24,主动咨询,,ACC003,user_0320,2025-08-24 18:20:00,2025-08-24 18:43:00,23,EMP001,已添加,留学,英国,客户希望尽快安排
INQ00498,CUS0321,2026-07-23,主动咨询,POST0080,ACC003,user_0321,2026-07-23 10:40:00,2026-07-23 10:44:00,4,EMP003,待添加,留学,英国,
INQ00499,CUS0322,2025-06-23,主动评论,,ACC003,user_0322,2025-06-23 10:00:00,2025-06-23 10:19:00,19,EMP001,未添加,小孩课程,德国,客户希望尽快安排
INQ00500,CUS0323,2025-03-31,主动咨询,POST0109,ACC001,user_0323,2025-03-31 11:30:00,2025-03-31 11:44:00,14,EMP001,已添加,DELE,加拿大,
INQ00501,CUS0323,2025-04-23,主动咨询,POST0026,ACC003,user_0323,2025-04-23 11:00:00,2025-04-23 15:58:00,298,EMP001,已添加,留学,加拿大,客户希望尽快安排
INQ00502,CUS0324,2025-10-24,主动咨询,POST0023,ACC001,user_0324,2025-10-24 14:00:00,2025-10-24 14:04:00,4,EMP001,未添加,小孩课程,新加坡,
INQ00503,CUS0325,2026-02-22,主动咨询,POST0034,ACC001,user_0325,2026-02-22 14:20:00,2026-02-22 14:26:00,6,EMP001,已添加,DELE,中国,
INQ00504,CUS0326,2025-06-15,主动咨询,POST0049,ACC002,user_0326,2025-06-15 10:00:00,2025-06-15 10:29:00,29,EMP003,未添加,小孩课程,美国,客户希望尽快安排
INQ00505,CUS0327,2025-10-21,被动私信,POST0034,ACC001,user_0327,2025-10-21 18:10:00,2025-10-21 18:18:00,8,EMP002,待添加,小孩课程,新加坡,客户希望尽快安排
INQ00506,CUS0328,2026-01-23,主动评论,POST0092,ACC002,user_0328,2026-01-23 11:50:00,2026-01-23 12:16:00,26,EMP002,待添加,零基础,西班牙,
INQ00507,CUS0328,2026-02-08,回访,POST0024,ACC003,user_0328,2026-02-08 18:00:00,2026-02-08 18:11:00,11,EMP002,已添加,零基础,加拿大,
INQ00508,CUS0329,2026-07-11,被动私信,POST0044,ACC001,user_0329,2026-07-11 14:20:00,2026-07-11 14:27:00,7,EMP002,已添加,小孩课程,新加坡,客户希望尽快安排
INQ00509,CUS0330,2025-08-17,回访,POST0100,ACC002,user_0330,2025-08-17 11:20:00,2025-08-17 11:26:00,6,EMP003,已添加,小孩课程,新加坡,
INQ00510,CUS0331,2025-07-30,主动咨询,POST0024,ACC003,user_0331,2025-07-30 14:10:00,2025-07-30 14:19:00,9,EMP001,待添加,小孩课程,英国,
INQ00511,CUS0331,2025-08-27,回访,POST0117,ACC001,user_0331,2025-08-27 20:00:00,2025-08-27 20:19:00,19,EMP001,已添加,口语,澳大利亚,
INQ00512,CUS0331,2025-09-13,回访,POST0113,ACC003,user_0331,2025-09-13 17:00:00,2025-09-13 17:16:00,16,EMP001,已添加,零基础,英国,
INQ00513,CUS0332,2025-03-20,主动评论,POST0004,ACC002,user_0332,2025-03-20 11:20:00,2025-03-20 11:38:00,18,EMP001,已添加,DELE,新加坡,
INQ00514,CUS0332,2025-04-07,主动咨询,,ACC002,user_0332,2025-04-07 19:50:00,2025-04-07 19:55:00,5,EMP001,未添加,DELE,西班牙,
INQ00515,CUS0333,2026-08-07,主动咨询,POST0057,ACC003,user_0333,2026-08-07 09:50:00,2026-08-07 10:03:00,13,EMP002,已添加,DELE,新加坡,
INQ00516,CUS0333,2026-08-09,主动咨询,POST0083,ACC001,user_0333,2026-08-09 09:40:00,2026-08-09 09:59:00,19,EMP002,已添加,小孩课程,西班牙,客户希望尽快安排
INQ00517,CUS0333,2026-08-31,被动私信,POST0077,ACC002,user_0333,2026-08-31 14:40:00,2026-08-31 14:46:00,6,EMP002,已添加,口语,英国,
INQ00518,CUS0334,2026-06-16,主动咨询,POST0060,ACC001,user_0334,2026-06-16 15:20:00,2026-06-16 15:40:00,20,EMP003,已添加,小孩课程,新加坡,
INQ00519,CUS0335,2025-05-27,主动咨询,POST0062,ACC002,user_0335,2025-05-27 17:30:00,2025-05-27 17:42:00,12,EMP002,已添加,小孩课程,德国,
INQ00520,CUS0336,2026-03-18,主动咨询,POST0096,ACC002,user_0336,2026-03-18 19:10:00,2026-03-18 19:25:00,15,EMP001,未添加,B2,德国,
INQ00521,CUS0337,2025-12-03,主动咨询,,ACC003,user_0337,2025-12-03 19:10:00,2025-12-03 19:43:00,33,EMP001,未添加,零基础,西班牙,
INQ00522,CUS0337,2025-12-31,主动咨询,POST0079,ACC001,user_0337,2025-12-31 18:30:00,2025-12-31 18:55:00,25,EMP001,已添加,口语,新加坡,
INQ00523,CUS0338,2025-03-30,主动评论,POST0115,ACC004,user_0338,2025-03-30 15:40:00,2025-03-30 16:20:00,40,EMP002,待添加,零基础,澳大利亚,
INQ00524,CUS0339,2025-11-10,被动私信,POST0075,ACC004,user_0339,2025-11-10 16:30:00,2025-11-10 16:41:00,11,EMP001,待添加,小孩课程,新加坡,客户希望尽快安排
INQ00525,CUS0340,2025-07-12,主动评论,POST0054,ACC004,user_0340,2025-07-12 16:50:00,2025-07-12 17:05:00,15,EMP002,未添加,零基础,英国,客户希望尽快安排
INQ00526,CUS0341,2025-06-09,主动咨询,POST0105,ACC004,user_0341,2025-06-09 18:20:00,2025-06-09 18:44:00,24,EMP003,未添加,留学,西班牙,客户希望尽快安排
INQ00527,CUS0342,2026-03-19,主动咨询,,ACC003,user_0342,2026-03-19 14:50:00,2026-03-19 15:12:00,22,EMP002,未添加,小孩课程,德国,客户希望尽快安排
INQ00528,CUS0342,2026-04-07,回访,,ACC002,user_0342,2026-04-07 18:30:00,2026-04-07 18:44:00,14,EMP002,未添加,B2,英国,
INQ00529,CUS0342,2026-05-21,主动评论,,ACC002,user_0342,2026-05-21 18:20:00,2026-05-21 18:33:00,13,EMP002,已添加,留学,加拿大,
INQ00530,CUS0343,2026-01-18,回访,POST0070,ACC003,user_0343,2026-01-18 09:00:00,2026-01-18 09:38:00,38,EMP003,已添加,口语,美国,
INQ00531,CUS0344,2026-05-02,被动私信,POST0077,ACC002,user_0344,2026-05-02 09:30:00,2026-05-02 09:48:00,18,EMP003,未添加,B2,德国,
INQ00532,CUS0344,2026-06-13,主动咨询,POST0066,ACC001,user_0344,2026-06-13 18:50:00,2026-06-13 19:04:00,14,EMP003,未添加,零基础,美国,
INQ00533,CUS0345,2026-04-22,主动咨询,,ACC002,user_0345,2026-04-22 11:40:00,2026-04-22 11:46:00,6,EMP003,已添加,小孩课程,新加坡,
INQ00534,CUS0346,2025-03-01,被动私信,POST0034,ACC001,user_0346,2025-03-01 18:50:00,2025-03-01 19:18:00,28,EMP001,已添加,小孩课程,中国,
INQ00535,CUS0347,2026-03-28,主动咨询,,ACC001,user_0347,2026-03-28 18:20:00,2026-03-28 18:32:00,12,EMP002,已添加,B2,英国,
INQ00536,CUS0348,2025-06-17,主动咨询,,ACC002,user_0348,2025-06-17 20:30:00,2025-06-17 21:05:00,35,EMP003,已添加,零基础,中国,
INQ00537,CUS0349,2025-11-15,主动咨询,POST0050,ACC003,user_0349,2025-11-15 09:50:00,2025-11-15 10:01:00,11,EMP002,已添加,小孩课程,新加坡,客户希望尽快安排
INQ00538,CUS0349,2025-12-02,被动私信,,ACC004,user_0349,2025-12-02 10:30:00,2025-12-02 10:37:00,7,EMP002,未添加,口语,新加坡,
INQ00539,CUS0349,2025-12-17,回访,POST0115,ACC004,user_0349,2025-12-17 09:40:00,2025-12-17 10:05:00,25,EMP002,未添加,留学,英国,
INQ00540,CUS0350,2025-05-17,主动评论,POST0026,ACC003,user_0350,2025-05-17 10:20:00,2025-05-17 10:28:00,8,EMP003,未添加,零基础,英国,客户希望尽快安排
INQ00541,CUS0351,2026-07-26,主动评论,POST0107,ACC003,user_0351,2026-07-26 19:20:00,2026-07-26 19:40:00,20,EMP002,已添加,零基础,中国,
INQ00542,CUS0352,2025-11-04,主动咨询,POST0039,ACC004,user_0352,2025-11-04 18:30:00,2025-11-04 18:54:00,24,EMP003,已添加,零基础,加拿大,
INQ00543,CUS0353,2025-03-23,回访,POST0027,ACC004,user_0353,2025-03-23 10:10:00,2025-03-23 10:34:00,24,EMP001,未添加,DELE,美国,
INQ00544,CUS0354,2026-07-10,主动咨询,POST0035,ACC002,user_0354,2026-07-10 11:10:00,2026-07-10 11:36:00,26,EMP002,已添加,DELE,英国,
INQ00545,CUS0354,2026-08-15,回访,POST0076,ACC002,user_0354,2026-08-15 10:40:00,2026-08-15 10:52:00,12,EMP002,未添加,B2,德国,
INQ00546,CUS0355,2025-03-12,主动咨询,,ACC002,user_0355,2025-03-12 17:00:00,2025-03-12 17:04:00,4,EMP001,待添加,口语,新加坡,
INQ00547,CUS0355,2025-03-23,主动评论,POST0097,ACC004,user_0355,2025-03-23 14:30:00,2025-03-23 14:38:00,8,EMP001,已添加,口语,西班牙,客户希望尽快安排
INQ00548,CUS0356,2026-03-04,回访,POST0068,ACC003,user_0356,2026-03-04 18:10:00,2026-03-04 18:25:00,15,EMP001,未添加,口语,西班牙,
INQ00549,CUS0356,2026-03-21,主动评论,POST0111,ACC003,user_0356,2026-03-21 17:50:00,2026-03-21 18:05:00,15,EMP001,已添加,B2,西班牙,
INQ00550,CUS0357,2026-02-07,被动私信,POST0120,ACC001,user_0357,2026-02-07 20:40:00,2026-02-08 00:52:00,252,EMP003,已添加,零基础,美国,
INQ00551,CUS0358,2025-12-31,回访,POST0036,ACC002,user_0358,2025-12-31 19:20:00,2025-12-31 19:22:00,2,EMP002,未添加,小孩课程,德国,客户希望尽快安排
INQ00552,CUS0358,2026-02-08,主动咨询,POST0073,ACC003,user_0358,2026-02-08 09:40:00,2026-02-08 10:06:00,26,EMP002,已添加,小孩课程,西班牙,
INQ00553,CUS0358,2026-02-22,主动咨询,POST0041,ACC004,user_0358,2026-02-22 20:30:00,2026-02-22 20:44:00,14,EMP002,已添加,口语,英国,
INQ00554,CUS0359,2026-04-16,主动咨询,POST0041,ACC004,user_0359,2026-04-16 16:10:00,2026-04-16 16:15:00,5,EMP001,已添加,口语,英国,客户希望尽快安排
INQ00555,CUS0360,2026-05-01,主动咨询,POST0020,ACC004,user_0360,2026-05-01 11:30:00,2026-05-01 11:34:00,4,EMP002,已添加,零基础,新加坡,
INQ00556,CUS0361,2025-09-24,主动咨询,POST0001,ACC002,user_0361,2025-09-24 11:40:00,2025-09-24 12:17:00,37,EMP001,已添加,DELE,西班牙,
INQ00557,CUS0362,2025-03-29,主动咨询,POST0028,ACC003,user_0362,2025-03-29 14:00:00,2025-03-29 14:12:00,12,EMP002,已添加,零基础,西班牙,
INQ00558,CUS0362,2025-04-09,被动私信,POST0022,ACC001,user_0362,2025-04-09 16:10:00,2025-04-09 16:47:00,37,EMP002,已添加,小孩课程,新加坡,
INQ00559,CUS0363,2025-06-19,回访,POST0088,ACC001,user_0363,2025-06-19 16:20:00,2025-06-19 16:37:00,17,EMP003,未添加,B2,澳大利亚,客户希望尽快安排
INQ00560,CUS0363,2025-07-14,主动咨询,POST0042,ACC003,user_0363,2025-07-14 20:00:00,2025-07-14 20:12:00,12,EMP003,已添加,DELE,澳大利亚,
INQ00561,CUS0363,2025-07-26,主动评论,,ACC001,user_0363,2025-07-26 11:50:00,2025-07-26 11:54:00,4,EMP003,已添加,留学,澳大利亚,
INQ00562,CUS0364,2025-09-22,主动咨询,POST0012,ACC004,user_0364,2025-09-22 16:50:00,2025-09-22 17:02:00,12,EMP001,待添加,小孩课程,西班牙,
INQ00563,CUS0365,2025-06-12,被动私信,POST0028,ACC003,user_0365,2025-06-12 14:50:00,2025-06-12 18:09:00,199,EMP003,已添加,零基础,中国,
INQ00564,CUS0366,2026-03-09,主动咨询,POST0027,ACC004,user_0366,2026-03-09 19:10:00,2026-03-09 19:29:00,19,EMP003,未添加,口语,加拿大,
INQ00565,CUS0366,2026-03-15,被动私信,POST0020,ACC004,user_0366,2026-03-15 17:40:00,2026-03-15 18:11:00,31,EMP003,待添加,小孩课程,德国,客户希望尽快安排
INQ00566,CUS0367,2025-05-28,主动咨询,POST0072,ACC003,user_0367,2025-05-28 11:30:00,2025-05-28 11:45:00,15,EMP002,已添加,留学,新加坡,客户希望尽快安排
INQ00567,CUS0368,2026-05-01,主动评论,POST0106,ACC002,user_0368,2026-05-01 09:20:00,2026-05-01 09:29:00,9,EMP001,已添加,零基础,加拿大,
INQ00568,CUS0368,2026-05-12,回访,,ACC002,user_0368,2026-05-12 09:30:00,2026-05-12 09:34:00,4,EMP001,已添加,口语,英国,
INQ00569,CUS0368,2026-06-17,主动咨询,,ACC004,user_0368,2026-06-17 09:40:00,2026-06-17 09:59:00,19,EMP001,已添加,B2,西班牙,客户希望尽快安排
INQ00570,CUS0369,2025-07-08,被动私信,POST0024,ACC003,user_0369,2025-07-08 09:30:00,2025-07-08 09:35:00,5,EMP001,已添加,口语,西班牙,客户希望尽快安排
INQ00571,CUS0370,2025-06-21,主动咨询,POST0113,ACC003,user_0370,2025-06-21 18:00:00,2025-06-21 18:14:00,14,EMP001,已添加,小孩课程,新加坡,
INQ00572,CUS0370,2025-06-24,主动评论,POST0039,ACC004,user_0370,2025-06-24 17:10:00,2025-06-24 17:36:00,26,EMP001,已添加,零基础,德国,
INQ00573,CUS0371,2025-10-21,回访,POST0032,ACC002,user_0371,2025-10-21 17:20:00,2025-10-21 17:46:00,26,EMP001,已添加,B2,美国,客户希望尽快安排
INQ00574,CUS0372,2025-08-30,主动评论,POST0086,ACC004,user_0372,2025-08-30 11:00:00,2025-08-30 11:16:00,16,EMP003,已添加,口语,中国,
INQ00575,CUS0372,2025-10-11,被动私信,POST0010,ACC004,user_0372,2025-10-11 16:50:00,2025-10-11 17:35:00,45,EMP003,已添加,留学,西班牙,
INQ00576,CUS0373,2025-04-04,主动咨询,POST0106,ACC002,user_0373,2025-04-04 10:10:00,2025-04-04 10:38:00,28,EMP003,未添加,B2,中国,
INQ00577,CUS0374,2025-12-14,被动私信,POST0033,ACC002,user_0374,2025-12-14 18:50:00,2025-12-14 18:52:00,2,EMP003,未添加,留学,德国,客户希望尽快安排
INQ00578,CUS0375,2026-05-05,主动咨询,POST0076,ACC002,user_0375,2026-05-05 17:10:00,2026-05-05 17:28:00,18,EMP002,已添加,小孩课程,加拿大,
INQ00579,CUS0376,2026-08-09,主动评论,POST0040,ACC004,user_0376,2026-08-09 16:40:00,2026-08-09 21:09:00,269,EMP001,未添加,口语,西班牙,
INQ00580,CUS0376,2026-08-27,主动评论,POST0116,ACC001,user_0376,2026-08-27 11:20:00,2026-08-27 11:33:00,13,EMP001,未添加,小孩课程,英国,客户希望尽快安排
INQ00581,CUS0376,2026-08-31,主动评论,POST0073,ACC003,user_0376,2026-08-31 19:50:00,2026-08-31 20:06:00,16,EMP001,未添加,B2,中国,
INQ00582,CUS0377,2025-08-22,主动咨询,POST0003,ACC001,user_0377,2025-08-22 14:10:00,2025-08-22 14:36:00,26,EMP003,已添加,小孩课程,新加坡,
INQ00583,CUS0378,2026-06-13,主动咨询,POST0072,ACC003,user_0378,2026-06-13 18:50:00,2026-06-13 18:55:00,5,EMP001,已添加,B2,美国,客户希望尽快安排
INQ00584,CUS0378,2026-07-06,主动咨询,POST0001,ACC002,user_0378,2026-07-06 14:40:00,2026-07-06 15:02:00,22,EMP001,已添加,DELE,西班牙,
INQ00585,CUS0379,2026-05-02,主动咨询,POST0062,ACC002,user_0379,2026-05-02 09:00:00,2026-05-02 09:25:00,25,EMP003,未添加,小孩课程,加拿大,客户希望尽快安排
INQ00586,CUS0379,2026-06-11,回访,,ACC004,user_0379,2026-06-11 19:30:00,2026-06-12 00:04:00,274,EMP003,待添加,口语,英国,
INQ00587,CUS0380,2025-10-06,主动咨询,POST0078,ACC001,user_0380,2025-10-06 11:10:00,2025-10-06 11:23:00,13,EMP002,已添加,小孩课程,美国,
INQ00588,CUS0380,2025-10-13,主动评论,POST0026,ACC003,user_0380,2025-10-13 19:20:00,2025-10-13 19:27:00,7,EMP002,已添加,小孩课程,英国,客户希望尽快安排
INQ00589,CUS0380,2025-10-16,被动私信,,ACC001,user_0380,2025-10-16 19:00:00,2025-10-16 19:35:00,35,EMP002,已添加,零基础,中国,客户希望尽快安排
INQ00590,CUS0381,2026-05-31,主动评论,POST0037,ACC002,user_0381,2026-05-31 19:30:00,2026-05-31 19:45:00,15,EMP001,待添加,口语,加拿大,客户希望尽快安排
INQ00591,CUS0381,2026-07-05,主动咨询,POST0118,ACC004,user_0381,2026-07-05 20:00:00,2026-07-05 20:20:00,20,EMP001,已添加,零基础,德国,
INQ00592,CUS0381,2026-07-29,主动咨询,POST0082,ACC003,user_0381,2026-07-29 19:30:00,2026-07-29 19:44:00,14,EMP001,未添加,小孩课程,中国,
INQ00593,CUS0382,2025-07-13,主动咨询,POST0015,ACC002,user_0382,2025-07-13 09:20:00,2025-07-13 09:39:00,19,EMP002,已添加,零基础,新加坡,
INQ00594,CUS0382,2025-07-30,主动咨询,POST0118,ACC004,user_0382,2025-07-30 14:00:00,2025-07-30 14:41:00,41,EMP002,已添加,零基础,美国,
INQ00595,CUS0383,2026-01-15,主动咨询,POST0028,ACC003,user_0383,2026-01-15 17:00:00,2026-01-15 17:16:00,16,EMP002,已添加,小孩课程,德国,
INQ00596,CUS0384,2026-01-30,被动私信,POST0114,ACC003,user_0384,2026-01-30 15:20:00,2026-01-30 15:32:00,12,EMP002,已添加,小孩课程,西班牙,
INQ00597,CUS0384,2026-02-05,主动咨询,POST0017,ACC001,user_0384,2026-02-05 11:50:00,2026-02-05 14:46:00,176,EMP002,已添加,小孩课程,新加坡,客户希望尽快安排
INQ00598,CUS0384,2026-03-05,被动私信,,ACC003,user_0384,2026-03-05 09:40:00,2026-03-05 09:52:00,12,EMP002,已添加,零基础,澳大利亚,
INQ00599,CUS0385,2026-06-15,被动私信,,ACC003,user_0385,2026-06-15 16:20:00,2026-06-15 16:38:00,18,EMP003,已添加,零基础,德国,
INQ00600,CUS0386,2026-07-23,被动私信,POST0116,ACC001,user_0386,2026-07-23 20:50:00,2026-07-23 20:54:00,4,EMP003,待添加,口语,新加坡,
INQ00601,CUS0386,2026-08-26,主动咨询,POST0103,ACC002,user_0386,2026-08-26 18:20:00,2026-08-26 18:27:00,7,EMP003,已添加,口语,美国,
INQ00602,CUS0387,2025-09-12,主动咨询,POST0022,ACC001,user_0387,2025-09-12 20:30:00,2025-09-12 20:32:00,2,EMP003,已添加,B2,加拿大,
INQ00603,CUS0388,2025-03-24,主动咨询,POST0016,ACC004,user_0388,2025-03-24 17:30:00,2025-03-24 21:01:00,211,EMP003,已添加,小孩课程,英国,
INQ00604,CUS0388,2025-05-03,被动私信,POST0093,ACC002,user_0388,2025-05-03 17:10:00,2025-05-03 17:28:00,18,EMP003,已添加,B2,英国,客户希望尽快安排
INQ00605,CUS0389,2026-04-14,主动咨询,POST0047,ACC004,user_0389,2026-04-14 20:10:00,2026-04-14 20:16:00,6,EMP001,已添加,小孩课程,美国,
INQ00606,CUS0390,2025-11-14,被动私信,POST0001,ACC002,user_0390,2025-11-14 19:00:00,2025-11-14 19:45:00,45,EMP003,已添加,小孩课程,加拿大,
INQ00607,CUS0390,2025-12-19,主动咨询,POST0108,ACC003,user_0390,2025-12-19 18:50:00,2025-12-19 19:04:00,14,EMP003,已添加,B2,新加坡,客户希望尽快安排
INQ00608,CUS0391,2026-04-20,主动咨询,POST0013,ACC003,user_0391,2026-04-20 19:20:00,2026-04-20 19:39:00,19,EMP001,未添加,零基础,美国,
INQ00609,CUS0391,2026-05-02,回访,,ACC003,user_0391,2026-05-02 11:10:00,2026-05-02 11:26:00,16,EMP001,已添加,小孩课程,中国,
INQ00610,CUS0392,2025-12-16,主动咨询,,ACC003,user_0392,2025-12-16 16:30:00,2025-12-16 16:38:00,8,EMP003,已添加,零基础,新加坡,
INQ00611,CUS0392,2026-01-22,被动私信,,ACC001,user_0392,2026-01-22 15:30:00,2026-01-22 15:48:00,18,EMP003,已添加,DELE,中国,
INQ00612,CUS0393,2025-04-29,主动咨询,,ACC004,user_0393,2025-04-29 18:50:00,2025-04-29 19:12:00,22,EMP002,未添加,留学,美国,
INQ00613,CUS0393,2025-05-31,主动咨询,POST0070,ACC003,user_0393,2025-05-31 10:10:00,2025-05-31 10:38:00,28,EMP002,已添加,口语,新加坡,
INQ00614,CUS0394,2026-03-27,主动咨询,,ACC002,user_0394,2026-03-27 14:50:00,2026-03-27 14:57:00,7,EMP001,未添加,零基础,英国,客户希望尽快安排
INQ00615,CUS0394,2026-04-25,主动评论,POST0106,ACC002,user_0394,2026-04-25 15:00:00,2026-04-25 15:12:00,12,EMP001,已添加,小孩课程,美国,
INQ00616,CUS0394,2026-05-23,被动私信,POST0029,ACC001,user_0394,2026-05-23 15:40:00,2026-05-23 15:57:00,17,EMP001,已添加,小孩课程,澳大利亚,
INQ00617,CUS0395,2025-07-28,主动咨询,POST0028,ACC003,user_0395,2025-07-28 17:30:00,2025-07-28 17:43:00,13,EMP003,未添加,口语,英国,
INQ00618,CUS0396,2025-05-19,回访,POST0005,ACC003,user_0396,2025-05-19 10:20:00,2025-05-19 10:55:00,35,EMP003,已添加,零基础,西班牙,客户希望尽快安排
INQ00619,CUS0397,2026-03-30,主动咨询,POST0016,ACC004,user_0397,2026-03-30 20:20:00,2026-03-30 20:33:00,13,EMP001,待添加,DELE,加拿大,客户希望尽快安排
INQ00620,CUS0398,2026-06-10,主动咨询,POST0037,ACC002,user_0398,2026-06-10 18:40:00,2026-06-10 22:22:00,222,EMP002,未添加,口语,德国,客户希望尽快安排
INQ00621,CUS0399,2025-11-25,主动咨询,POST0074,ACC001,user_0399,2025-11-25 19:00:00,2025-11-25 19:15:00,15,EMP002,已添加,零基础,新加坡,
INQ00622,CUS0400,2026-04-10,主动咨询,POST0018,ACC004,user_0400,2026-04-10 17:20:00,2026-04-10 17:45:00,25,EMP001,已添加,零基础,加拿大,
INQ00623,CUS0400,2026-05-24,被动私信,POST0109,ACC001,user_0400,2026-05-24 14:30:00,2026-05-24 14:38:00,8,EMP001,已添加,小孩课程,西班牙,
INQ00624,CUS0401,2026-02-12,主动咨询,POST0083,ACC001,user_0401,2026-02-12 11:30:00,2026-02-12 12:02:00,32,EMP003,已添加,B2,德国,
INQ00625,CUS0401,2026-03-24,回访,POST0017,ACC001,user_0401,2026-03-24 16:30:00,2026-03-24 21:33:00,303,EMP003,未添加,零基础,澳大利亚,
INQ00626,CUS0402,2025-11-20,主动咨询,POST0066,ACC001,user_0402,2025-11-20 19:10:00,2025-11-20 19:23:00,13,EMP001,已添加,B2,新加坡,
INQ00627,CUS0403,2025-11-15,主动咨询,POST0100,ACC002,user_0403,2025-11-15 19:10:00,2025-11-15 19:18:00,8,EMP002,已添加,零基础,加拿大,客户希望尽快安排
INQ00628,CUS0404,2025-07-12,被动私信,POST0002,ACC001,user_0404,2025-07-12 20:30:00,2025-07-12 20:35:00,5,EMP003,已添加,留学,中国,
INQ00629,CUS0405,2025-04-23,主动咨询,POST0078,ACC001,user_0405,2025-04-23 20:40:00,2025-04-23 21:00:00,20,EMP003,未添加,B2,德国,
INQ00630,CUS0406,2025-08-07,回访,,ACC004,user_0406,2025-08-07 15:50:00,2025-08-07 16:26:00,36,EMP003,已添加,B2,澳大利亚,客户希望尽快安排
INQ00631,CUS0406,2025-08-15,主动咨询,,ACC002,user_0406,2025-08-15 11:40:00,2025-08-15 19:55:00,495,EMP003,已添加,小孩课程,美国,
INQ00632,CUS0407,2025-08-19,被动私信,POST0018,ACC004,user_0407,2025-08-19 17:30:00,2025-08-19 17:50:00,20,EMP003,未添加,口语,中国,
INQ00633,CUS0408,2026-02-03,主动评论,POST0024,ACC003,user_0408,2026-02-03 20:00:00,2026-02-03 20:04:00,4,EMP003,未添加,零基础,英国,
INQ00634,CUS0408,2026-03-04,主动咨询,,ACC003,user_0408,2026-03-04 09:30:00,2026-03-04 09:36:00,6,EMP003,未添加,口语,英国,
